Gene ID	Kinase ID
YDR335W	YDR477W
YKR072C	YBR160W
YPL240C	YPL141C
YDR162C	YNL298W
YOR028C	YLR113W
YLR342W	YOR231W
YML004C	YLR113W
YHR104W	YLR113W
YNL307C	YHR030C
YER070W	YDL101C
YLR371W	YKL203C
YIL123W	YNL161W
YAL056W	YPL203W
YAL056W	YKL166C
YBL085W	YHL007C
YDL203C	YHR030C
YGL215W	YPL031C
YLR182W	YDR507C
YDR077W	YHR030C
YDR077W	YJL095W
YDR168W	YMR001C
YDR168W	YFL029C
YDR168W	YDL017W
YMR199W	YPL031C
YPL240C	YLR113W
YMR109W	YDR490C
YMR109W	YOL100W
YHR042W	YHL007C
YIL038C	YPL203W
YKL025C	YDL101C
YJR066W	YKL203C
YKL203C	YJR066W
YKL079W	YHR030C
YER133W	YHR030C
YGR238C	YHR030C
YKR072C	YJL165C
YLR361C	YHR079C
YLR113W	YHR205W
YER021W	YBR160W
YHR205W	YLR113W
YHR205W	YGR262C
YNL222W	YDL108W
YJL076W	YPL153C
YPL084W	YJL095W
YAR019C	YGR092W
YPR120C	YBL105C
YPR120C	YHR030C
YJR075W	YBL105C
YLR113W	YGR040W
YDR436W	YHR030C
YIL126W	YBL105C
YLR305C	YBL105C
YJR076C	YKL101W
YER155C	YBR160W
YKL092C	YBR160W
YBR160W	YDR507C
YLR433C	YDR477W
YLR113W	YDR477W
YDR159W	YBR160W
YGR184C	YBR160W
YLR120C	YNL161W
YMR001C	YGR092W
YNR026C	YHR079C
YBR023C	YHR030C
YHR030C	YNL298W
YAR019C	YLR113W
YAR019C	YJL128C
YBR160W	YJL106W
YGL130W	YDL108W
YMR199W	YBL016W
YPL256C	YBL016W
YHR216W	YKL139W
YDL108W	YKL139W
YMR043W	YIL147C
YGL035C	YKL139W
YOR160W	YMR216C
YNL289W	YBR160W
YGL013C	YNL298W
YDR113C	YDL101C
YGR180C	YBR136W
YGR180C	YPL153C
YIL066C	YPL153C
YIL066C	YBR136W
YLR371W	YJL095W
YAL017W	YOL045W
YHR005C	YBL016W
YDL022W	YNR031C
YMR172W	YNR031C
YOR208W	YNR031C
YER095W	YOR351C
YNL098C	YPL203W
YNL098C	YKL166C
YNL098C	YJL128C
YNL098C	YJL164C
YLR079W	YFL033C
YMR273C	YBR160W
YDR285W	YOR351C
YJL095W	YDR507C
YJL095W	YKL161C
YFR028C	YGR092W
YNL053W	YJL128C
YGL115W	YGL179C
YER033C	YNL161W
YIL140W	YDR507C
YGL190C	YKL048C
YPL256C	YKL048C
YGR249W	YPL203W
YOR018W	YLR248W
YNL272C	YGL180W
YDL203C	YBL105C
YNL271C	YBL105C
YER133W	YBL105C
YJL062W	YBL105C
YGR261C	YHR135C
YHR205W	YDR490C
YNL006W	YNL183C
YDL085W	YPR054W
YNL298W	YHL007C
YHL007C	YNL298W
YER093C	YHR030C
YKR036C	YHR030C
YPL242C	YBR160W
YER120W	YBR160W
YML064C	YBR160W
YER033C	YBR160W
YBR158W	YAR019C
YNL278W	YHR030C
YPR119W	YMR001C
YPR119W	YAR019C
YHR097C	YHR030C
YLR342W	YDR477W
YPR119W	YNL298W
YGR180C	YDL101C
YMR109W	YJL095W
YBR133C	YNL298W
YBR133C	YLR113W
YDR099W	YNL020C
YNL271C	YJL095W
YBR023C	YJL095W
YNL298W	YKL101W
YLL021W	YJL095W
YGL156W	YGL180W
YJL178C	YGL180W
YNL271C	YMR001C
YNL106C	YNL020C
YNL106C	YIL095W
YBL008W	YPL153C
YJL095W	YKL203C
YKL203C	YJL095W
YOR198C	YDR477W
YKR009C	YDR477W
YMR290C	YJL164C
YJL033W	YJL164C
YBL024W	YBR160W
YMR165C	YDR477W
YHL033C	YDR477W
YBL061C	YDR477W
YBL007C	YBR160W
YDR312W	YDR477W
YLR150W	YDR477W
YDR120C	YDR477W
YIL135C	YBR160W
YER024W	YDR477W
YDR239C	YBR160W
YMR291W	YBR160W
YPL150W	YBR160W
YDR001C	YJL164C
YOR208W	YHL007C
YER177W	YJR066W
YBR200W	YJL187C
YDR216W	YPL031C
YGR097W	YOR231W
YGR097W	YPL140C
YER155C	YNL020C
YJR053W	YPL153C
YER177W	YKL139W
YNL271C	YNL020C
YNL166C	YAR019C
YBL097W	YPL209C
YGL116W	YBR274W
YGL116W	YBR136W
YMR001C	YBR136W
YGL003C	YBR136W
YOR028C	YMR139W
YOR028C	YOL128C
YNL112W	YKL101W
YLR437C	YDL101C
YBL047C	YNL020C
YBL016W	YBL105C
YPL248C	YDL108W
YFL021W	YDR477W
YBR009C	YDR523C
YNL030W	YDR523C
YMR032W	YPR111W
YMR032W	YAR019C
YDR499W	YMR001C
YJL013C	YMR001C
YJL013C	YDL028C
YGL035C	YER129W
YMR036C	YMR001C
YMR036C	YMR216C
YMR036C	YHL007C
YNL053W	YDL159W
YHR124W	YBR160W
YHR124W	YJL187C
YLR265C	YBR136W
YLR265C	YPL153C
YMR153W	YBR160W
YBL035C	YKL101W
YDR076W	YBR136W
YER169W	YBR136W
YOR254C	YOR061W
YLR442C	YKL203C
YLR442C	YJL095W
YLR442C	YBL105C
YHR014W	YDL017W
YGR184C	YNL307C
YDR207C	YDL079C
YOR106W	YER123W
YDR325W	YPL209C
YLR272C	YPL209C
YGR188C	YDL028C
YHR107C	YJL187C
YNL298W	YJL187C
YNL084C	YKL166C
YKL205W	YPL153C
YDL028C	YGR188C
YGR014W	YLR113W
YMR037C	YFL033C
YKL062W	YFL033C
YKR048C	YJL187C
YKR048C	YBR160W
YGL013C	YKL048C
YPL022W	YPL153C
YNL098C	YJR066W
YPR018W	YBR136W
YPR018W	YPL153C
YPR018W	YDL101C
YDR478W	YBR160W
YHR014W	YOR351C
YML010W	YKL139W
YBL088C	YBR136W
YML028W	YPL153C
YML028W	YDL101C
YOR257W	YDL028C
YGL190C	YNL154C
YBR274W	YPL203W
YMR276W	YHR030C
YDR507C	YPL153C
YLR113W	YDL159W
YDR071C	YPL153C
YPL022W	YDL101C
YPL153C	YDR507C
YBL088C	YPL153C
YPL203W	YBR274W
YKL126W	YMR104C
YMR104C	YKL126W
YIL130W	YBR136W
YLR175W	YBR136W
YMR168C	YPL153C
YDR121W	YBR136W
YFL014W	YBR136W
YDR097C	YBR136W
YAR002W	YBR136W
YDR501W	YPL153C
YLL036C	YBR136W
YGL163C	YPL153C
YPR133C	YBR136W
YBR081C	YBR136W
YDR310C	YBR136W
YLR277C	YBR136W
YPR106W	YBL105C
YBL105C	YPR106W
YPR119W	YGR092W
YGR032W	YJL095W
YIL122W	YJL095W
YNL154C	YER123W
YER123W	YNL154C
YDR099W	YDR490C
YDL225W	YNL298W
YCL029C	YKL203C
YBL034C	YGR188C
YDL220C	YGR262C
YDR351W	YJL095W
YHR103W	YJL095W
YLL021W	YBL105C
YMR216C	YJR066W
YDR216W	YJL164C
YDR516C	YMR216C
YOR249C	YMR001C
YFR021W	YJL164C
YFR021W	YPL203W
YFR021W	YKL166C
YLR399C	YPL042C
YFL029C	YFL029C
YKL022C	YMR001C
YAL038W	YPL203W
YAL038W	YKL166C
YHR166C	YMR001C
YFL009W	YBR160W
YLR103C	YDL017W
YDR301W	YIL035C
YLR133W	YPL203W
YLR133W	YKL166C
YIL036W	YJL164C
YIL036W	YPL203W
YIL036W	YKL166C
YJL090C	YIL095W
YHL030W	YIL095W
YOR092W	YPL203W
YOR092W	YKL166C
YLL029W	YPL203W
YLL029W	YKL166C
YBR045C	YJL106W
YJL184W	YIL095W
YPR160W	YIL095W
YCL035C	YGR262C
YGL181W	YMR216C
YBR010W	YDR477W
YNL031C	YDR477W
YGL073W	YFR014C
YGL073W	YOL016C
YER065C	YPL203W
YER065C	YJL164C
YLR223C	YJL164C
YLR223C	YPL203W
YLR223C	YKL166C
YJL106W	YJL106W
YDR005C	YJL164C
YDR005C	YPL203W
YDR005C	YKL166C
YDL056W	YJL141C
YNL307C	YNL307C
YBL023C	YDL017W
YOR351C	YOR351C
YJR137C	YIL095W
YMR036C	YIL035C
YMR036C	YPR161C
YMR036C	YER123W
YMR037C	YJL164C
YMR037C	YKL166C
YMR037C	YJL141C
YBL024W	YIL095W
YHR124W	YFL029C
YNL251C	YMR216C
YOR373W	YBR160W
YML103C	YIL095W
YMR153W	YBL016W
YMR153W	YJR059W
YMR153W	YHL007C
YMR153W	YJL164C
YMR153W	YHR135C
YMR153W	YER123W
YFR034C	YIL035C
YFR034C	YOR061W
YDR505C	YJL164C
YDR505C	YPL203W
YDR505C	YKL166C
YAL043C	YIL035C
YOR347C	YJL164C
YBR073W	YOR351C
YNL312W	YBL088C
YLR071C	YDL108W
YKL038W	YJL128C
YOR119C	YOR119C
YDL001W	YIL095W
YPL131W	YIL095W
YDL140C	YHR135C
YDR159W	YIL095W
YNL287W	YIL095W
YHR098C	YIL095W
YLR403W	YJL164C
YLR403W	YPL203W
YLR403W	YKL166C
YMR190C	YJL106W
YNL126W	YDL028C
YMR053C	YJL164C
YMR053C	YPL203W
YMR053C	YKL166C
YDR169C	YKL166C
YKL072W	YJL164C
YKL072W	YPL203W
YKL072W	YKL166C
YCL032W	YDR507C
YCL032W	YMR139W
YCL032W	YPL204W
YCL032W	YNL154C
YIL047C	YPL203W
YIL047C	YKL166C
YCR030C	YIL095W
YCR042C	YPL042C
YJL129C	YIL095W
YML088W	YIL095W
YBL039C	YBL105C
YGR094W	YIL095W
YDL224C	YJL164C
YDL224C	YPL203W
YDL224C	YKL166C
YDR369C	YBL088C
YJL141C	YJL141C
YBR028C	YPL203W
YBR028C	YKL166C
YOR093C	YIL095W
YPL260W	YJL164C
YPL260W	YPL203W
YPL260W	YKL166C
YLR277C	YIL035C
YKL101W	YKL101W
YGL190C	YMR001C
YGL190C	YBR160W
YER089C	YFL029C
YER089C	YBR136W
YBL056W	YFL029C
YOR054C	YHR030C
YGL207W	YJL095W
YFR015C	YPL031C
YOL123W	YHR030C
YOL054W	YNL307C
YGL158W	YPL031C
YPR181C	YPL204W
YJR053W	YDL101C
YER177W	YGR188C
YMR036C	YNL298W
YML061C	YPL153C
YHR030C	YHL007C
YAL021C	YDL101C
YOR144C	YPL153C
YKL048C	YJL187C
YML121W	YJR066W
YJL047C	YDL101C
YDL077C	YJR066W
YOR326W	YJL187C
YDR217C	YDL101C
YJR104C	YDL101C
YJL164C	YPL203W
YJL164C	YKL166C
YBR215W	YPL153C
YPL049C	YPL031C
YER059W	YBR160W
YOR127W	YNL298W
YIL033C	YPL031C
YMR205C	YDR477W
YFL030W	YPL031C
YOL130W	YBL016W
YLR438W	YPL204W
YLL008W	YJL095W
YBL047C	YBR059C
YPR160W	YAL017W
YGL245W	YGR040W
YNL227C	YKL166C
YOR177C	YHR135C
YKR048C	YGR040W
YKR048C	YPL150W
YKL116C	YPL031C
YDR379W	YNL307C
YPR115W	YBL016W
YPR115W	YHR135C
YDR087C	YJL095W
YDR087C	YPL141C
YMR229C	YJL095W
YBL066C	YDR247W
YBL066C	YPL026C
YKL042W	YJL187C
YJR049C	YPL026C
YBR225W	YNL307C
YMR196W	YJL164C
YHR205W	YOL100W
YKL101W	YCL024W
YCL024W	YKL101W
YKR055W	YOL128C
YPR082C	YJL187C
YGR098C	YOR233W
YJL095W	YJL095W
YKL181W	YHR030C
YGL190C	YHR082C
YGR032W	YNL298W
YGR233C	YGR262C
YBR200W	YHL007C
YMR070W	YLR113W
YJR059W	YMR216C
YMR216C	YJR059W
YNL243W	YNL298W
YNL166C	YHR030C
YNL166C	YJL095W
YLR353W	YJL095W
YMR295C	YJL187C
YPL115C	YKL101W
YNL278W	YKL048C
YNL278W	YKL101W
YER177W	YJL095W
YDR099W	YJL095W
YDR168W	YHR030C
YIL046W	YJL187C
YER118C	YLR362W
YOL113W	YNL298W
YPL106C	YHR030C
YPL042C	YLR113W
YDR103W	YLR362W
YER093C	YJR066W
YPL115C	YMR001C
YMR001C	YDL028C
YDL028C	YMR001C
YER178W	YIL042C
YLR371W	YMR001C
YHR209W	YLR113W
YLR300W	YHR030C
YOL151W	YLR113W
YML131W	YLR113W
YMR169C	YLR113W
YGR282C	YHR030C
YGR189C	YJL095W
YGR088W	YLR113W
YCL027W	YGR040W
YPL223C	YLR113W
YKL101W	YHR030C
YFL014W	YLR113W
YJR094C	YNL307C
YDR490C	YBL105C
YPL089C	YLR113W
YIL076W	YOR231W
YMR295C	YOR231W
YDR162C	YOR231W
YOR264W	YNL161W
YHR041C	YPL042C
YER167W	YBL105C
YFL029C	YPR161C
YDL220C	YMR001C
YDR168W	YDL108W
YMR001C	YAR019C
YMR276W	YBL105C
YDR040C	YJL165C
YDR040C	YCR008W
YDL226C	YNL154C
YDL226C	YHR135C
YNL188W	YJL095W
YNL188W	YHR030C
YNL188W	YBL105C
YPR159W	YBL105C
YJL030W	YJL187C
YDL127W	YJL095W
YGR156W	YKL139W
YEL037C	YBL105C
YER129W	YGL179C
YHR205W	YJL164C
YIL113W	YOR231W
YLR208W	YHR079C
YPL085W	YHR079C
YPR181C	YHR079C
YLR336C	YLR113W
YDR478W	YMR001C
YHR152W	YGR092W
YHR152W	YAR019C
YHL007C	YAR019C
YML064C	YMR001C
YGL179C	YER129W
YJL164C	YHR205W
YBR112C	YBR136W
YKR020W	YJL095W
YDL239C	YBR160W
YGR225W	YJL106W
YBR211C	YPL031C
YLR127C	YBR160W
YLR127C	YJL106W
YOL058W	YBR160W
YNL059C	YJL106W
YMR033W	YBR160W
YMR033W	YJL106W
YOR058C	YJL106W
YOR058C	YBR160W
YKL052C	YJL106W
YDL088C	YJL106W
YFR021W	YBR160W
YFR021W	YJL106W
YDL113C	YBR160W
YIL140W	YBR160W
YPL255W	YJL106W
YPL255W	YBR160W
YDR361C	YPL031C
YBR200W	YJL106W
YPL115C	YJL106W
YCL029C	YJL106W
YJL060W	YBR160W
YNL271C	YJL106W
YAL038W	YPL031C
YFR046C	YBR160W
YDR223W	YBR160W
YLR394W	YBR160W
YOR037W	YBR160W
YPL194W	YBR160W
YDR093W	YBR160W
YLR401C	YBR160W
YBL013W	YBR160W
YNR047W	YPL031C
YAL019W	YBR160W
YCL027W	YBR160W
YGL181W	YPL031C
YCR065W	YBR160W
YGL073W	YLL019C
YPL250C	YBR160W
YLR223C	YBR160W
YDR123C	YBR160W
YPR106W	YPL031C
YJR091C	YBR160W
YCL024W	YPL031C
YPL155C	YBR160W
YGL216W	YBR160W
YHR082C	YPL031C
YCL051W	YBR160W
YIL150C	YBR160W
YBL023C	YBR160W
YGL201C	YBR160W
YOR330C	YBR160W
YKR095W	YBR160W
YBR098W	YBR160W
YGL124C	YBR160W
YGL075C	YBR160W
YOR188W	YBR160W
YGR014W	YBR160W
YKL129C	YBR160W
YGL122C	YBR160W
YDR432W	YPL031C
YML065W	YBR160W
YDR251W	YPL031C
YKL025C	YPL031C
YKL043W	YBR160W
YOR104W	YBR160W
YOL100W	YBR160W
YDR501W	YBR160W
YMR129W	YBR160W
YIL095W	YBR160W
YKL116C	YBR160W
YKR090W	YBR160W
YDL189W	YBR160W
YDR028C	YPL031C
YBR079C	YPL031C
YOR001W	YBR160W
YLR430W	YBR160W
YHR098C	YBR160W
YHR098C	YPL031C
YLL003W	YBR160W
YNL257C	YBR160W
YEL065W	YBR160W
YJR010C-A	YBR160W
YGL097W	YBR160W
YGR186W	YBR160W
YOR081C	YBR160W
YGR221C	YBR160W
YOR075W	YBR160W
YKL035W	YPL031C
YHL035C	YBR160W
YDR027C	YBR160W
YIL101C	YBR160W
YDL025C	YBR160W
YER041W	YBR160W
YER158C	YBR160W
YGL235W	YBR160W
YGR035C	YBR160W
YHL050C	YBR160W
YJR054W	YBR160W
YKR078W	YBR160W
YLR035C-A	YBR160W
YLR278C	YBR160W
YML119W	YBR160W
YOL036W	YBR160W
YGR296W	YBR160W
YNL339C	YBR160W
YGR270W	YBR160W
YDR285W	YBR160W
YBR200W	YJL095W
YGL190C	YKL101W
YDR440W	YJL095W
YNL307C	YKL101W
YKL048C	YDR507C
YBR015C	YHR030C
YMR039C	YLR113W
YDL022W	YJL128C
YGR196C	YJL095W
YIL076W	YHR030C
YLR229C	YDR507C
YMR199W	YBL105C
YJR017C	YKL139W
YDL134C	YMR001C
YDL188C	YMR001C
YDR011W	YHR030C
YJL129C	YJR059W
YKR050W	YJR059W
YJR043C	YDL101C
YER167W	YHR030C
YGL003C	YJL187C
YBR274W	YDL101C
YDL101C	YBR274W
YNL289W	YJL095W
YIR008C	YPL153C
YNL098C	YHR205W
YMR139W	YNL307C
YLR079W	YGR092W
YHR107C	YKL048C
YPL242C	YGR092W
YER118C	YIL147C
YJR066W	YKL126W
YKL126W	YJR066W
YLR431C	YGL180W
YEL063C	YDR490C
YEL063C	YOL100W
YHR107C	YNL154C
YHR107C	YHR135C
YMR001C	YJR066W
YBR038W	YHR030C
YBR023C	YDR523C
YGR167W	YNL020C
YGR167W	YIL095W
YDR223W	YJR066W
YPR111W	YAR019C
YKL048C	YKL048C
YML074C	YLR113W
YML074C	YBL105C
YER027C	YGL179C
YGR032W	YDR523C
YOR233W	YMR001C
YGL038C	YNL161W
YJL128C	YHL007C
YGR086C	YKL126W
YGR086C	YMR104C
YPR165W	YBR160W
YFL005W	YNL161W
YER096W	YDR523C
YER103W	YBL105C
YML064C	YOR233W
YJR066W	YJL141C
YJL141C	YJR066W
YNL233W	YNL298W
YHR166C	YKL101W
YMR036C	YKL101W
YBR229C	YHR030C
YER111C	YNL298W
YLR288C	YBL088C
YPL153C	YBL088C
YKL190W	YLR113W
YMR036C	YHR030C
YNL053W	YJL095W
YDR162C	YPL140C
YDR162C	YLR113W
YHL020C	YHR030C
YDL006W	YBL105C
YER089C	YLR113W
YDL047W	YBL105C
YIL147C	YLR113W
YCR073C	YLR113W
YLR362W	YBL016W
YLR362W	YDL159W
YOR212W	YBL016W
YOR212W	YGR040W
YDL159W	YJL128C
YMR022W	YBL105C
YNL107W	YLR113W
YGL105W	YJL165C
YAR019C	YOR233W
YNL272C	YDR477W
YPL203W	YPL031C
YBR059C	YIL095W
YMR116C	YHR030C
YJL209W	YJL095W
YNR047W	YCR091W
YGR196C	YOR231W
YGL173C	YJL095W
YCR091W	YNR047W
YGR040W	YLR362W
YIL095W	YBR059C
YBR260C	YPL140C
YHR030C	YNR031C
YNR031C	YHR030C
YLR362W	YGR040W
YBR128C	YGL180W
YDL203C	YJL095W
YBL061C	YJL095W
YPL066W	YJL095W
YLR056W	YJL095W
YDR028C	YNL154C
YHL027W	YJL095W
YNL294C	YJL095W
YNL294C	YBL105C
YBR182C	YHR030C
YDR484W	YJL095W
YNL233W	YKL101W
YJR092W	YNL161W
YLL043W	YIL147C
YLR093C	YER123W
YGR140W	YPL209C
YBR109C	YDL028C
YER032W	YNL161W
YGL059W	YIL042C
YLR240W	YBR097W
YLR360W	YBR097W
YLR337C	YNL020C
YHR030C	YBR136W
YHR030C	YBL088C
YHR142W	YJL187C
YER016W	YPL209C
YER114C	YHL007C
YIR010W	YGR188C
YMR032W	YKL101W
YJR066W	YFL033C
YJL157C	YNR031C
YOR298C-A	YKL198C
YNL175C	YDL025C
YBL104C	YNL307C
YAR019C	YBR160W
YNL298W	YMR001C
YLR210W	YKL048C
YPL256C	YNL298W
YNL116W	YNL298W
YBR260C	YPL031C
YMR079W	YNL298W
YHL007C	YPL031C
YDL064W	YMR001C
YDR074W	YFL033C
YAL021C	YOR061W
YMR273C	YKL101W
YDR099W	YNL298W
YNL032W	YNL298W
YLR181C	YHR030C
YOR083W	YKL101W
YGR284C	YHR079C
YLR337C	YIL095W
YBL007C	YJL095W
YJL115W	YBR160W
YNL298W	YPL153C
YPR120C	YJL187C
YNR013C	YPL031C
YHR205W	YPL031C
YNL272C	YJL187C
YMR190C	YBR160W
YER096W	YPL031C
YDR293C	YHR079C
YER177W	YHR082C
YGR092W	YDR477W
YBR255W	YNL298W
YDR477W	YGR092W
YJL095W	YNR031C
YDL047W	YJR059W
YNR031C	YJL095W
YMR159C	YGL180W
YPL149W	YGL180W
YOL016C	YHR030C
YKL074C	YDR477W
YHR030C	YFL029C
YLR182W	YKL161C
YKL079W	YJL095W
YIL140W	YNL298W
YNL271C	YPL031C
YPL018W	YGR188C
YOR326W	YNL298W
YPL256C	YDR507C
YKR048C	YNL298W
YPL153C	YNL298W
YDR379W	YNL298W
YAR019C	YNL298W
YNL027W	YPL031C
YNL027W	YNL307C
YPL249C	YPL031C
YKL093W	YNL307C
YNL293W	YJL095W
YER009W	YPL031C
YML016C	YPL031C
YER089C	YPL031C
YDR279W	YPL031C
YNL007C	YPL031C
YGR094W	YJL095W
YGR126W	YGL179C
YJR075W	YPL031C
YHR012W	YPL031C
YNL065W	YLR248W
YNL065W	YGL158W
YER036C	YNL161W
YDL029W	YMR216C
YKR036C	YPL042C
YPR025C	YPL031C
YDL165W	YPL042C
YDR168W	YLR362W
YCR093W	YPL042C
YLR229C	YPR054W
YKR034W	YJR066W
YIR023W	YJR066W
YNL314W	YJR066W
YFL021W	YJR066W
YER133W	YKL166C
YER122C	YLR113W
YJL110C	YJR066W
YPL240C	YGR040W
YPL240C	YLR362W
YFR043C	YGL158W
YFR043C	YLR248W
YGR166W	YGL158W
YGR166W	YLR248W
YNL132W	YGR262C
YCL051W	YNL161W
YBL026W	YPL042C
YFR030W	YGR262C
YNL078W	YDR507C
YNL078W	YCL024W
YIL038C	YNL161W
YPR072W	YPL203W
YER165W	YBL105C
YPL058C	YLR248W
YPL058C	YGL158W
YAL032C	YBL105C
YPL151C	YBL105C
YER099C	YHR030C
YBL068W	YHR030C
YNL201C	YPL153C
YBL056W	YPL153C
YDR217C	YBR274W
YDL138W	YHR135C
YGR180C	YLR113W
YHR027C	YKL171W
YDR388W	YIL147C
YLL021W	YDL159W
YMR117C	YCR073C
YLR313C	YOR231W
YLR313C	YPL140C
YLR313C	YLR362W
YLR313C	YDL159W
YDR160W	YHR135C
YDR103W	YNL161W
YCL032W	YNL161W
YIL129C	YHR102W
YLR234W	YBL105C
YBR126C	YFL033C
YJL129C	YGR262C
YEL013W	YGR262C
YOR069W	YGR188C
YDR135C	YOR233W
YMR243C	YGL158W
YLR304C	YNL298W
YDR216W	YHR030C
YLR227C	YHR030C
YDR085C	YNL298W
YDL175C	YKL048C
YGL047W	YJL095W
YGL047W	YHR030C
YLR102C	YJL095W
YPR029C	YHR030C
YNR035C	YNL298W
YKR099W	YHR030C
YPL115C	YDR507C
YJL031C	YHR030C
YNL166C	YNL298W
YKL005C	YNL298W
YNL278W	YDR507C
YNL278W	YNL298W
YKR036C	YIL095W
YKR036C	YJL095W
YDR054C	YKL048C
YGL003C	YKL139W
YGL003C	YNL298W
YGL003C	YDR507C
YBR038W	YNL298W
YMR198W	YOR231W
YPL256C	YKL101W
YNL225C	YNL298W
YBR003W	YHR030C
YNL027W	YNL298W
YPL181W	YNL307C
YAL039C	YNL298W
YDR052C	YKL048C
YKL121W	YNL298W
YNL116W	YKL048C
YNL116W	YDR507C
YKL213C	YNL298W
YDR273W	YNL298W
YOR264W	YNL298W
YDR206W	YJL187C
YBL047C	YDR507C
YJR125C	YNL183C
YJR017C	YDR507C
YIL131C	YKL048C
YIL131C	YDR507C
YNL068C	YDR507C
YKR102W	YHR030C
YOR178C	YNL298W
YKR039W	YDL214C
YER133W	YNL307C
YER133W	YDR507C
YER133W	YNL298W
YPR160W	YNL307C
YHR104W	YJL095W
YGL181W	YJL164C
YOR070C	YKL048C
YLR052W	YHR030C
YJL037W	YDR490C
YFR043C	YNL298W
YJL051W	YKL048C
YNL265C	YHR030C
YJL162C	YNL298W
YJL162C	YKL048C
YGL241W	YHR030C
YHR158C	YKL048C
YGR238C	YKL101W
YGR238C	YJL095W
YGR238C	YNL298W
YDL049C	YJL095W
YOR181W	YDR507C
YPL054W	YNL298W
YLR451W	YHR030C
YMR043W	YNL298W
YFL016C	YDR507C
YGL106W	YDR507C
YNL074C	YKL048C
YOR066W	YNL298W
YOR066W	YKL048C
YOR066W	YKL101W
YOR188W	YJL095W
YNL293W	YHR030C
YNL293W	YNL298W
YDR097C	YNL298W
YLR203C	YNL298W
YPR149W	YNL298W
YML031W	YHR030C
YJL076W	YNL298W
YDL002C	YNL298W
YOL144W	YDR507C
YDR043C	YKL139W
YDR043C	YNL298W
YBR129C	YNL298W
YBR060C	YKL048C
YMR165C	YNL298W
YDR251W	YHR030C
YCL052C	YHR030C
YNL289W	YKL048C
YER059W	YNL298W
YPL058C	YJL095W
YDR323C	YJL095W
YDR323C	YHR030C
YDR329C	YHR030C
YOL136C	YDR507C
YKL043W	YNL298W
YBR093C	YJL095W
YOL001W	YNL298W
YPL031C	YKL048C
YOR386W	YNL298W
YLR273C	YNL298W
YIL122W	YKL048C
YIL122W	YKL101W
YIL037C	YJL095W
YIL037C	YHR030C
YIL037C	YNL298W
YGR075C	YNL298W
YKL116C	YNL298W
YJL079C	YJL095W
YOL054W	YNL298W
YOR090C	YOR061W
YOR090C	YIL035C
YDR014W	YKL048C
YDR217C	YKL048C
YDR217C	YNL298W
YOR101W	YNL298W
YLR263W	YDR507C
YLR263W	YNL298W
YFR052W	YKL048C
YDL020C	YHR030C
YDL020C	YJL095W
YOL040C	YDR507C
YCL031C	YNL298W
YHR056C	YHR030C
YKR008W	YNL298W
YFR037C	YNL298W
YGL244W	YNL298W
YER047C	YKL048C
YER047C	YNL298W
YER047C	YDR507C
YJL098W	YJL095W
YGR279C	YNL298W
YKL193C	YJL095W
YKR072C	YJL095W
YLR187W	YNL298W
YLR398C	YJL187C
YLR398C	YHR030C
YOR195W	YDR507C
YDR510W	YKL139W
YBR289W	YNL298W
YLR025W	YHR030C
YPL002C	YHR030C
YCL048W	YNL298W
YCL048W	YJL095W
YML052W	YHR030C
YDR346C	YNL298W
YFL049W	YHR030C
YBR198C	YNL298W
YOL020W	YNL298W
YER063W	YJL095W
YER063W	YKL048C
YGL096W	YJL095W
YGL096W	YHR030C
YPL030W	YNL298W
YIL156W	YHR030C
YIL156W	YDR507C
YDL091C	YNL298W
YBR173C	YNL298W
YDR247W	YDR507C
YDR247W	YKL048C
YDL224C	YKL101W
YDL224C	YNL298W
YOR083W	YKL048C
YBL010C	YNL298W
YHR135C	YNL298W
YHR135C	YDR507C
YCL056C	YJL095W
YDR132C	YNL298W
YDR261W-A	YNL298W
YDR307W	YOL113W
YGL242C	YNL298W
YDR451C	YKL048C
YDR451C	YKL101W
YHR159W	YKL048C
YIR016W	YKL048C
YIR016W	YNL298W
YJL070C	YJL187C
YJL070C	YNL298W
YJR054W	YJL095W
YJR054W	YHR030C
YJR111C	YDR507C
YJR111C	YNL298W
YKL171W	YNL298W
YKR075C	YJL095W
YLR057W	YJL095W
YML037C	YKL048C
YML082W	YHR030C
YML119W	YKL048C
YMR074C	YJL095W
YMR074C	YHR030C
YMR295C	YJL106W
YMR295C	YNL298W
YNL108C	YHR030C
YOL019W	YDR507C
YOL029C	YNL298W
YOL131W	YDR507C
YKL126W	YKL048C
YKL126W	YNL298W
YPL199C	YNL298W
YPL229W	YNL298W
YPR015C	YKL048C
YPR015C	YNL298W
YPR015C	YDR507C
YOR162C	YJL095W
YPL074W	YHR030C
YOL109W	YKL048C
YOL109W	YDR507C
YER033C	YKL101W
YDR162C	YHR030C
YJR083C	YDR507C
YFL039C	YBR274W
YBR145W	YGR092W
YDL008W	YMR001C
YDL192W	YDL017W
YMR068W	YKL203C
YJL058C	YKL203C
YER177W	YJL141C
YER177W	YDR477W
YER177W	YNL020C
YER177W	YDR507C
YER177W	YOR267C
YER177W	YKL101W
YER177W	YDR122W
YER177W	YLR096W
YER177W	YCR091W
YER177W	YNL183C
YER177W	YJL128C
YER177W	YOL100W
YER177W	YIL095W
YER177W	YKL116C
YER177W	YAL017W
YER177W	YOL045W
YER177W	YPL141C
