TAG	NAME	GWEIGHT	1181-0519.x	1181-0519.y	FK506.x	FK506.y	CuSO4.x	CuSO4.y	doxorubicin.x	doxorubicin.y	atorvastatin.x	atorvastatin.y	AA-mixture.x	AA-mixture.y	methionine.x	methionine.y	menadione.x	menadione.y	H2O2.x	H2O2.y	ethanol.x	ethanol.y	heat-shock.x	heat-shock.y	N-starvation.x	sorbitol.x	NaCl.x	NaCl.y	sorbitol.y	N-starvation.y
TM_0167	TM_0167	1.000000	-0.638599	0.444939	0.233917	-0.005446	0.218743	-1.276129	0.085410	0.131130	0.004953	-0.376164	0.121682	0.184933	1.247737	1.133166	-0.331639	-0.406336	0.237436	-0.687940	-1.822773	-1.815239	-2.022173	-1.856311	-2.862426	0.195603	-0.089248	0.155401	-0.029261	0.000719
TM_2656	TM_2656	1.000000	0.097250	0.159556	0.018277	0.782462	-0.355354	-0.127399	0.384306	-0.026228	0.400314	-0.014139	0.046187	0.064695	1.848152	1.879462	0.380072	0.282200	-0.746630	-0.447557	-0.447545	-1.774516	-1.584665	-1.868004	-2.036234	0.619359	-0.620525	0.471316	-0.640129	-0.294820
TM_2637	TM_2637	1.000000	-0.477058	0.490897	-0.031789	0.257949	0.041908	0.316978	0.302651	0.237716	0.478562	0.666062	-0.474232	0.350746	1.623627	1.888202	0.415849	-0.596339	-1.332778	-2.712129	-0.187973	-2.650805	-1.231414	-1.339037	-2.935090	-2.432408	-1.217601	-0.174377	0.318709	0.948355
TM_2398	TM_2398	1.000000	-0.036452	0.296432	0.272814	0.290925	0.004113	0.008314	0.039218	-0.026469	-0.089060	0.029366	-0.204286	-0.012417	0.231042	0.316175	0.236102	0.240513	-0.147457	-0.436727	-0.206559	-0.331064	0.518008	-0.205398	-0.883678	-0.240078	0.061883	-0.334082	-0.005721	0.237419
TM_1279	TM_1279	1.000000	0.306382	-0.323900	0.273828	-0.073274	0.071853	0.375477	0.615877	0.184864	0.382897	0.089882	-0.722504	-0.457223	1.671467	1.759073	0.018112	0.474429	-1.321904	-2.844705	-0.001657	-0.358185	-0.448312	-2.410024	-0.114386	0.795319	-0.162880	-1.328033	-0.014508	-1.543487
TM_2031	TM_2031	1.000000	0.429483	-0.272232	-0.365363	0.052036	-0.132306	-0.042541	0.429544	0.520062	0.582487	0.314953	0.042808	-0.180804	1.648381	1.531904	0.277607	-0.104954	-0.471718	-0.487767	-0.200500	-0.518475	0.668547	-2.326771	-1.460995	0.170424	0.357593	0.564838	-1.025107	-2.388254
TM_1759	TM_1759	1.000000	-0.058844	0.625636	0.272185	0.158027	0.684710	0.527378	1.104804	0.856578	0.342129	0.744432	-0.528497	-0.198092	1.762490	1.602625	0.166871	-0.035559	-1.515070	-0.235846	-0.179785	-0.109415	0.682828	-2.073267	-1.275538	-1.374805	0.034873	-1.459895	-2.951715	-2.986771
TM_2612	TM_2612	1.000000	-0.293153	-0.208586	0.021094	0.726258	0.138185	-0.009419	0.825754	0.572860	0.739861	0.273300	-0.399123	0.482803	1.979775	1.774555	-0.099912	0.043524	-1.134639	0.475587	0.245218	-1.087526	1.456979	-3.059918	-1.226271	-1.050856	-0.197551	-3.106226	-1.904960	-3.029746
TM_3090	TM_3090	1.000000	-0.218458	0.008861	0.096634	0.444191	0.048278	0.544770	0.397499	0.651983	0.104644	0.204654	-0.107658	0.516092	1.341036	1.241122	-0.045182	-0.798481	-3.823636	-0.676464	-1.876627	-0.529972	-0.072613	0.457953	-0.271820	-0.693678	-0.012601	0.156149	-2.401823	-2.072101
TM_2768	TM_2768	1.000000	-0.029553	0.052559	-0.029331	-0.105057	0.193683	0.287758	0.143893	-0.080266	0.009480	0.144604	-0.018112	-0.428086	0.069474	0.097212	0.143799	0.065400	-1.113151	0.054481	-0.160604	-0.320165	0.554469	0.019246	-0.230035	-0.621416	-0.162329	-0.038059	0.015518	-0.126662
TM_3257	TM_3257	1.000000	0.003055	-0.072558	-0.023981	-0.186687	0.001856	-0.758053	0.304616	-0.211032	0.049691	0.086301	-0.138282	0.082835	1.165146	1.151889	0.054339	0.207878	-2.857349	0.461773	-0.557476	-0.372348	0.410697	-1.010889	-0.301583	-0.459219	0.206617	0.102737	1.086854	-0.080081
TM_4081	TM_4081	1.000000	0.305533	-0.003905	0.206257	0.584409	-0.195983	0.461793	0.707298	0.233801	0.142066	0.002594	-0.091692	-1.736052	1.650545	1.565376	-0.326255	-0.196832	-2.994602	0.746061	0.107366	0.773055	-1.133746	-1.544178	-2.412484	-3.243206	-0.020012	-1.728156	0.607602	-1.344812
TM_2239	TM_2239	1.000000	0.354871	-0.070088	0.584572	-0.149244	0.252706	0.473891	0.449969	-1.384707	-0.656468	-0.089861	0.038979	-0.494490	1.657727	1.662866	0.415689	0.022062	0.118981	2.044387	-0.348501	0.050760	-1.220505	-0.600904	-2.138357	-1.704453	-0.022747	0.480730	-1.521892	-1.363266
TM_0473	TM_0473	1.000000	0.253962	0.136978	-0.183783	0.000037	0.070076	0.149306	-0.025518	-0.054047	-0.121596	0.077226	-0.124484	-0.111254	0.082738	0.265623	0.192847	0.260082	0.289341	0.083687	-0.144177	-0.419548	-0.026671	0.136716	-0.010906	-0.011130	-0.064191	-0.045684	-0.065011	0.089889
TM_0099	TM_0099	1.000000	0.038813	0.042100	-0.102781	0.039926	-0.029979	-0.129269	0.125297	0.046550	0.087168	0.161784	-0.227915	-0.345737	0.068044	0.169376	-0.158284	-0.029438	0.184766	0.229847	-0.478459	-0.344146	0.206692	0.060038	-0.199090	-0.104307	-0.317925	-0.122530	0.108204	-0.198141
TM_0142	TM_0142	1.000000	0.024129	0.013771	0.145469	0.084301	0.151603	0.147867	0.252698	0.343742	0.012405	0.033761	-0.174723	-0.213643	-0.053143	-0.009705	-0.064736	-0.083897	-0.125836	-0.254422	-0.177774	-0.177053	-0.195129	-0.190618	-0.186760	0.159397	0.098698	0.034958	0.168233	-0.134812
TM_0204	TM_0204	1.000000	0.050362	0.089747	0.106382	0.122408	-0.009303	0.114150	0.206846	0.180771	0.049073	0.072112	-0.065119	-0.037919	-0.119720	-0.174872	-0.098986	-0.277127	-0.198534	-0.224097	-0.446467	-0.560079	-0.349295	-0.354052	0.027086	0.040006	0.183621	0.010697	0.013394	-0.044241
TM_0130	TM_0130	1.000000	-0.049550	0.066295	0.088984	0.126013	0.066793	0.036055	-0.211442	-0.121069	0.055375	0.087877	-0.013709	0.005258	0.290553	0.354783	0.120169	0.179311	-0.039663	-0.113982	-0.106165	-0.077683	-0.014795	-0.161553	0.160510	-0.016403	-0.077905	-0.135020	-0.108115	0.044498
TM_0525	TM_0525	1.000000	0.089506	0.064726	0.163095	0.223437	0.032667	0.217538	0.027744	0.057239	0.001395	-0.011677	-0.043877	0.007245	0.198431	0.162361	0.069236	0.017243	-0.158501	-0.092907	-0.188640	-0.132798	-0.049217	-0.218073	-0.005899	-0.050375	-0.091173	-0.146161	-0.077368	-0.008204
TM_1658	TM_1658	1.000000	0.299818	0.182649	0.583964	-0.106173	-0.248649	-0.271738	0.625124	0.320910	0.580943	-0.636364	-1.011916	-0.990685	1.516515	1.590588	-0.873398	0.166377	-0.056148	0.189017	-1.373626	-1.611142	0.559930	-2.351222	0.929424	-0.574846	-1.357488	-1.512101	0.039392	0.540266
TM_0442	TM_0442	1.000000	-0.007906	-0.000411	0.195786	0.113131	0.168519	0.104980	0.007697	-0.066336	-0.079320	-0.107602	-0.027936	-0.090825	0.158480	0.061742	0.273966	0.357037	-0.090033	-0.372441	-0.339410	-0.310316	0.526194	-0.044919	0.243100	-0.456055	0.193602	0.102384	-0.318203	0.036823
TM_0609	TM_0609	1.000000	-0.111199	-0.010503	0.154711	0.143690	0.004489	0.142536	-0.122474	0.011286	-0.065068	0.049042	-0.184582	-0.303010	0.394202	0.325646	0.142492	0.348990	-0.131804	-0.013218	-0.368074	-0.206004	0.383398	0.103631	-0.001094	0.058101	0.070642	-0.063894	0.012845	-0.032963
TM_0405	TM_0405	1.000000	-0.035295	-0.024733	0.233972	0.094148	0.180374	0.131271	-0.062043	-0.051818	-0.069183	0.051333	-0.095267	0.102272	0.219243	0.263500	0.293166	0.204550	-0.016568	-0.307786	-0.320695	-0.378896	0.448733	0.097580	-0.138730	-0.070941	-0.141796	-0.137821	-0.000187	0.097955
TM_0028	TM_0028	1.000000	-0.032362	-0.004565	0.265566	0.227540	0.351611	0.179562	-0.034729	0.261035	0.001891	-0.088919	-0.283860	-0.013364	0.375043	0.531645	0.323892	0.483820	0.068561	-0.286974	-0.587188	-0.570358	0.257621	-0.490007	0.024398	-0.137583	-0.072459	-0.197469	-0.435735	0.002870
TM_0265	TM_0265	1.000000	0.045141	0.110536	-0.132382	-0.065287	0.106673	0.119433	0.000085	-0.151514	0.193857	-0.015090	-0.229539	-0.107256	0.208792	0.389929	0.351240	0.248166	0.001595	-0.018364	-0.464643	-0.250615	0.365111	-0.262524	0.302109	-0.105579	0.160548	-0.072919	-0.217673	0.123660
TM_0452	TM_0452	1.000000	0.005662	-0.233449	-0.040239	-0.021071	0.027814	0.010370	-0.024648	-0.129267	0.148574	0.078937	-0.367626	-0.196226	0.101521	0.285424	0.248822	0.048137	0.086317	0.169849	-0.636288	-0.506162	0.134526	-0.329491	0.225478	-0.309005	-0.006352	-0.208368	-0.223024	0.253927
TM_0502	TM_0502	1.000000	0.015741	0.078615	0.237551	0.187178	0.189554	-0.002339	-0.131047	0.046078	-0.018890	0.104018	-0.221322	-0.165523	0.256889	0.240494	-0.089287	0.138374	0.006727	-0.262985	-0.350847	-0.405437	0.223664	0.006104	-0.076828	-0.068454	-0.142115	-0.061393	-0.133844	0.107847
TM_0412	TM_0412	1.000000	-0.042837	-0.080784	0.266388	0.241896	0.364767	-0.007708	-0.191102	-0.057588	0.205963	0.076565	-0.209856	-0.209132	0.317561	0.381722	0.298522	0.405982	-0.100571	0.000534	-0.314658	-0.721840	0.074412	-0.053858	0.311540	0.075455	-0.078917	-0.161529	-0.032443	0.034162
TM_1393	TM_1393	1.000000	-0.027410	0.035738	0.007756	0.070644	0.215348	0.000307	0.028121	-0.106327	0.100565	-0.006398	-0.212047	-0.251226	0.145395	0.295634	0.198242	0.126334	-0.252972	0.040161	-0.498568	-0.332757	0.024816	-0.080704	0.366816	-0.127715	0.110159	-0.129373	-0.020655	-0.007974
TM_0779	TM_0779	1.000000	0.051724	-0.009655	0.119012	0.177180	0.082921	0.089555	-0.018280	-0.071917	0.061382	0.008344	-0.239200	-0.145440	0.200832	0.221916	0.102540	0.057423	-0.206812	-0.183633	-0.462909	-0.439260	0.112501	-0.035645	0.082610	-0.170146	-0.067361	-0.161068	-0.093703	0.040954
TM_0474	TM_0474	1.000000	0.064607	-0.149258	0.032314	0.084003	0.237630	0.039720	0.051649	-0.017019	-0.023666	-0.032801	-0.213961	-0.095934	0.226992	0.290850	0.210960	0.268250	-0.103147	-0.125137	-0.418531	-0.777805	0.152848	-0.011570	0.138109	-0.265912	-0.109107	-0.014691	-0.163206	0.065940
TM_1812	TM_1812	1.000000	-0.106867	-0.074429	0.032924	0.103120	0.080621	0.101893	-0.009326	0.011875	0.006481	-0.006945	-0.176730	-0.101879	0.118282	0.151925	0.141825	0.156036	-0.106728	-0.116980	-0.494438	-0.491862	0.036846	-0.019270	0.010106	-0.088195	-0.034654	0.037277	-0.113069	0.097146
TM_3268	TM_3268	1.000000	-0.099057	-0.131343	0.013258	-0.006634	-0.010575	0.016589	0.067253	0.019585	0.108911	-0.005307	-0.220835	-0.089388	0.148713	0.291929	0.099630	0.180421	-0.104985	0.035406	-0.429031	-0.421292	0.080432	0.022924	0.150751	-0.253075	-0.035395	-0.223927	-0.042450	0.108750
TM_2042	TM_2042	1.000000	-0.192264	-0.095088	0.166439	0.252457	0.005883	-0.029081	0.077864	0.014377	0.013908	0.146277	-0.203377	-0.035946	0.469013	0.362010	0.121783	0.404305	-0.370184	-0.367421	-0.674332	-0.664373	-0.024306	0.345440	0.406531	0.004463	-0.300088	-0.089349	-0.034504	0.149861
TM_0829	TM_0829	1.000000	0.104002	-0.112101	-0.075295	0.131590	-0.018636	0.031064	0.040623	0.126261	0.148101	0.071136	-0.497149	-0.378582	0.281577	0.305672	-0.032349	0.183463	-0.078313	-0.100916	-0.490778	-0.452029	0.323309	0.082922	0.196122	-0.466506	-0.370112	-0.230216	-0.125803	0.271945
TM_3516	TM_3516	1.000000	-0.084626	0.008739	0.083194	0.082762	-0.053044	0.060415	-0.146192	0.034178	0.098353	-0.121567	-0.206826	-0.114056	0.281246	0.043647	0.190402	0.117432	-0.012109	-0.128462	-0.312322	-0.589387	0.235568	0.289844	0.247493	-0.370925	-0.224065	-0.392875	-0.126109	0.216899
TM_2392	TM_2392	1.000000	0.085485	-0.120682	0.145488	0.243405	-0.087677	0.143083	0.016981	-0.134852	0.116708	0.090333	-0.347002	-0.256925	0.353188	0.315970	0.163621	0.192159	-0.179944	-0.105693	-0.437537	-0.576839	0.006194	-0.266374	-0.291782	0.003169	-0.059581	-0.000867	-0.128854	0.192078
TM_3253	TM_3253	1.000000	-0.073055	-0.075933	0.174481	0.207166	0.066429	0.123980	0.047480	-0.018386	0.211865	0.061971	-0.045144	-0.027914	0.274719	0.302501	0.049835	0.250872	0.000861	-0.017629	-0.273688	-0.226995	-0.071564	-0.035812	0.013882	-0.243753	-0.248660	-0.137499	-0.129541	0.287645
TM_1577	TM_1577	1.000000	-0.109277	-0.006401	-0.023983	0.088133	0.079621	-0.070495	0.222732	0.023259	0.048737	-0.084213	-0.324200	-0.111208	0.082872	0.195206	0.184977	0.484617	-0.587177	-0.513991	-0.575969	-0.432461	0.397777	0.046539	0.234001	-0.375669	-0.440893	0.001593	-0.453036	0.259011
TM_3955	TM_3955	1.000000	-0.004681	-0.025010	0.025674	0.100791	-0.051470	-0.060519	0.079011	-0.038664	0.083484	-0.161412	-0.049445	-0.138514	0.177594	0.175090	0.094789	0.211839	0.043329	0.026863	-0.400553	-0.348622	0.218047	-0.343245	-0.081525	0.024245	0.001182	-0.143897	-0.267428	0.226809
TM_1253	TM_1253	1.000000	0.083874	0.123280	0.076381	0.159108	-0.000888	0.145830	-0.033209	0.049081	-0.068233	-0.125674	-0.154713	-0.281314	0.124992	0.100579	0.024905	0.160762	-0.209780	0.002998	-0.369722	-0.352288	-0.011579	0.121934	-0.119752	-0.004943	-0.260162	-0.325216	-0.126974	0.035001
TM_3660	TM_3660	1.000000	0.089707	-0.000429	0.087918	0.084393	0.081750	0.088486	0.044384	-0.064433	0.044828	-0.062187	-0.284648	-0.328103	0.083147	0.112788	0.006220	0.076463	-0.299865	-0.489913	-0.342127	-0.244320	0.026284	-0.200137	0.040040	-0.194529	-0.328126	-0.335725	-0.141609	0.126208
TM_3299	TM_3299	1.000000	0.095913	-0.021839	0.283444	0.054190	0.028752	0.069518	0.161670	0.161890	0.119775	0.015856	-0.090125	-0.221272	0.122279	0.030167	-0.009843	0.134196	0.141014	-0.082512	-0.398402	-0.447958	-0.078938	-0.148423	-0.139959	-0.243400	-0.225463	-0.164163	-0.091120	0.032014
TM_3851	TM_3851	1.000000	-0.083780	0.090130	0.269358	0.295500	0.181907	-0.066252	-0.210405	0.088040	0.176717	-0.247213	-0.077990	-0.181336	-0.069387	0.273495	-0.060481	0.346883	0.001329	0.166174	-0.452095	-0.576058	0.584237	0.270555	0.283327	-0.263027	-0.467843	-0.007974	-0.408807	0.195899
TM_2658	TM_2658	1.000000	0.187375	-0.143233	0.204099	0.165809	0.154203	0.100666	0.025417	-0.129077	0.194223	-0.119492	-0.256562	-0.366033	0.346450	0.244556	-0.010807	0.077791	-0.281990	-0.047209	-0.346555	-0.210098	0.606665	0.213197	0.330151	-0.570089	-0.270111	0.143722	-0.101929	-0.148045
TM_3290	TM_3290	1.000000	0.133050	0.091304	0.104986	0.174545	-0.096400	-0.004153	0.099045	0.028898	0.161556	0.029627	-0.134369	-0.403139	-0.038173	0.160746	-0.162763	0.240555	-0.391337	0.145829	-0.467342	-0.171522	0.385128	-0.150601	0.013474	-0.474440	-0.074610	-0.278639	-0.245145	0.174150
TM_1781	TM_1781	1.000000	0.000964	0.228888	0.458096	0.284873	-0.023344	0.168774	0.060189	0.118593	-0.186900	-0.002033	-0.207233	-0.140991	0.091831	0.015745	0.049272	0.020306	0.105708	-0.304833	-0.150748	-0.449638	0.246339	-0.191745	-0.016639	-0.236690	-0.117743	-0.423192	-0.150725	0.032620
TM_1212	TM_1212	1.000000	-0.228505	-0.004649	0.006336	0.073014	-0.026215	-0.287441	-0.209998	-0.296287	0.136286	0.005084	-0.134565	-0.001532	0.115468	0.278345	0.326635	0.330457	0.111422	-0.087499	-0.659692	-0.577095	0.131388	0.075319	-0.300446	-0.060393	-0.052498	0.263385	0.046992	0.196484
TM_0886	TM_0886	1.000000	-0.009586	0.077346	0.141141	0.009235	0.076641	0.091203	0.062891	0.055939	-0.083539	-0.071898	0.070839	0.021458	-0.210555	-0.174993	-0.129627	-0.180419	-0.076191	-0.036286	-0.520730	-0.451354	0.259263	0.097132	-0.156276	0.021416	-0.118566	0.037564	0.073886	-0.428358
TM_0671	TM_0671	1.000000	0.210748	0.273883	0.178675	-0.023573	-0.182274	-0.125852	0.068035	0.159620	-0.191327	-0.207497	0.255888	0.023868	-0.317861	-0.379262	-0.119770	-0.096479	-0.160947	-0.329215	-0.713119	-0.559911	0.211922	0.391372	0.324793	0.080926	-0.159807	0.028126	0.027642	0.206780
TM_2456	TM_2456	1.000000	0.379241	0.320972	0.257634	-0.009102	-0.039441	0.037971	0.297743	0.395567	0.056155	0.083296	0.067207	-0.108396	0.007979	-0.042911	-0.063565	-0.265998	-0.050342	-0.172555	-0.526371	-0.449644	0.379628	0.338126	-0.223065	0.045369	0.067874	-0.002346	-0.147432	-0.036177
TM_0094	TM_0094	1.000000	-0.043932	-0.177030	0.060551	0.092913	0.011713	0.002200	-0.001392	0.102156	0.002884	0.017036	0.074968	0.262149	0.108142	-0.093642	0.000931	0.108961	-0.261833	-0.100196	-0.349170	-0.614831	-0.303250	0.191741	0.065869	-0.145598	-0.009831	0.042561	-0.292542	0.071426
TM_0576	TM_0576	1.000000	-0.054762	0.046539	0.012228	0.070239	-0.021271	0.014411	0.352321	0.354071	0.066528	0.111280	0.020203	0.024476	-0.019207	0.084704	-0.044565	-0.041392	0.059730	-0.079996	-0.497859	-0.395495	0.065525	0.064376	-0.042671	-0.020225	-0.075343	-0.126334	-0.021572	-0.052221
TM_0743	TM_0743	1.000000	0.008995	-0.080446	-0.069448	-0.098914	-0.099192	-0.035020	0.286948	0.320755	0.139670	0.104971	-0.253881	-0.148848	-0.118424	-0.198611	-0.002963	0.142813	0.241177	0.216741	-0.578187	-0.703870	0.070096	0.097177	0.147970	0.021104	-0.018020	-0.269087	0.168040	0.140809
TM_1738	TM_1738	1.000000	-0.070267	-0.011440	-0.070311	0.025985	-0.074403	0.006726	0.140621	0.122470	0.075334	0.065209	-0.143916	-0.008441	0.003401	-0.053506	0.006898	0.005838	0.061506	-0.006783	-0.356910	-0.362437	0.262500	0.229012	-0.028155	0.068401	-0.070951	-0.143989	-0.013887	0.027055
TM_1408	TM_1408	1.000000	0.091549	0.176817	0.005377	-0.000520	0.019127	0.065977	-0.205536	-0.069399	0.237667	0.166925	-0.009919	0.089026	-0.008265	0.005609	0.094719	-0.107823	-0.550941	-0.217907	-0.661885	-0.763229	0.293945	0.332310	0.067370	-0.289285	-0.172599	-0.275986	-0.125702	0.068396
TM_0081	TM_0081	1.000000	-0.098499	-0.151446	0.159953	0.098320	0.111424	0.020629	-0.406473	-0.573946	0.078832	-0.029678	-0.192511	-0.172742	0.161326	0.235354	-0.007080	0.133618	-0.427028	-0.348562	-0.829675	-0.972740	-0.230929	-0.477804	0.031094	0.096797	0.049536	0.018719	0.162322	0.020539
TM_1049	TM_1049	1.000000	0.045104	0.050396	-0.030986	0.021045	-0.011229	0.139491	-0.207774	-0.244534	0.032531	0.097369	-0.026640	-0.027409	-0.024026	0.050119	-0.044252	0.018954	-0.262555	-0.167818	-0.393806	-0.260923	-0.078323	-0.119293	0.141171	0.007402	0.046891	0.091431	0.087276	0.136776
TM_0651	TM_0651	1.000000	0.385939	0.398761	0.071171	-0.049415	0.175972	0.004114	0.069611	0.191614	0.180762	0.211232	0.033522	-0.105758	0.114116	0.011961	0.112629	-0.225481	-0.244585	-0.250018	-0.514333	-0.653692	-0.028391	-0.008215	-0.041675	-0.054346	-0.092655	-0.001164	-0.183073	-0.161353
TM_1038	TM_1038	1.000000	0.106837	0.064057	-0.205020	-0.188097	0.045037	0.081832	-0.221108	-0.181880	-0.141434	-0.025228	0.220033	0.303742	0.099309	0.061186	0.130966	0.063068	0.038101	-0.019446	-0.436444	-0.440915	-0.343373	-0.372083	-0.020916	0.008307	0.002307	-0.156741	-0.083686	0.025544
TM_0487	TM_0487	1.000000	1.154771	1.032137	-0.377039	-0.447566	0.389693	0.360523	-0.133696	-0.075648	1.073693	1.056216	-0.325261	0.298819	-0.032985	-0.132100	0.225783	0.208698	-0.273703	-0.813698	-2.543897	-3.297423	-0.059960	-2.116418	0.309518	0.073100	0.341237	-0.207508	0.028507	0.919739
TM_1666	TM_1666	1.000000	0.039442	0.092067	-0.049377	-0.081320	0.006521	0.166831	0.054983	-0.114238	-0.000262	0.051935	-0.127660	-0.009784	0.098165	0.003523	-0.015178	0.039569	-0.042363	0.021824	-0.554907	-0.756115	-0.299173	-0.384798	0.091142	0.057666	0.148154	-0.020562	0.074389	-0.098250
TM_1127	TM_1127	1.000000	0.423466	0.310238	0.007625	0.097798	0.150534	0.143069	-0.241462	-0.276007	0.104118	0.050980	-0.108916	-0.002820	-0.085589	-0.046604	0.139583	0.086314	-0.052806	0.036300	-0.684736	-0.694288	-0.148437	-0.133455	0.250468	-0.156318	-0.008549	0.057093	-0.044314	0.116971
TM_0062	TM_0062	1.000000	0.115207	0.002293	0.006884	0.017907	0.040494	0.054364	0.126517	0.130375	0.099729	0.043446	-0.136627	-0.071280	0.230563	0.277065	0.004357	-0.026694	-0.145580	-0.052827	-0.716379	-0.673341	-0.329706	-0.100626	0.007351	-0.152667	-0.029182	-0.104750	-0.252930	0.005067
TM_0852	TM_0852	1.000000	0.175860	-0.099834	-0.211798	-0.276753	0.067961	-0.044356	-0.017848	-0.041932	-0.183392	0.025356	0.273181	0.239357	0.153107	0.215078	0.184545	0.117614	-0.068459	-0.122777	-1.581765	-1.207897	0.204272	0.011296	0.625185	-0.205814	-0.445397	-0.305300	0.168526	0.590979
TM_0008	TM_0008	1.000000	0.224059	0.133071	-0.274516	-0.014781	0.045777	-0.039439	0.001678	-0.160016	0.128683	0.148634	0.061451	0.192724	0.246567	0.332376	0.003684	0.073625	-0.027305	0.180699	-0.485404	-0.467591	-0.175048	0.007195	0.005203	-0.159413	-0.192046	-0.235188	-0.152735	0.023313
TM_0629	TM_0629	1.000000	0.147901	0.124892	-0.314454	-0.122470	-0.042115	0.003209	-0.127729	-0.064017	0.297646	0.263515	-0.192513	-0.143526	0.140290	0.002938	0.079191	0.003958	0.160215	0.129883	-0.867603	-0.921535	0.107168	0.018226	-0.015483	0.058385	-0.202429	-0.275911	0.022382	0.091762
TM_1155	TM_1155	1.000000	0.128312	0.048754	-0.101356	-0.144812	0.042125	0.083718	-0.176055	-0.065999	0.271988	0.234389	0.019426	-0.007488	0.096185	0.128794	0.029331	0.006580	-0.075163	-0.042198	-0.746596	-0.699276	-0.222927	-0.140396	-0.001962	0.013146	-0.104961	-0.083369	0.060037	0.082662
TM_1245	TM_1245	1.000000	0.132112	0.063411	-0.285419	-0.311962	0.006768	-0.138262	-0.122786	0.032908	0.334694	0.322759	0.107486	0.244375	0.198021	0.106538	0.024461	0.109241	-0.061042	-0.060532	-0.633365	-0.517463	-0.108734	-0.032995	0.036596	-0.098077	-0.360014	-0.099362	-0.015485	0.090727
TM_0127	TM_0127	1.000000	0.099867	0.110542	-0.362034	-0.325075	0.010642	0.052930	-0.246091	-0.271783	0.326956	0.284192	0.179770	0.187452	0.213550	0.116085	0.001352	-0.071469	-0.072451	-0.008932	-0.376087	-0.349135	-0.051444	0.038050	-0.022438	-0.001478	-0.135422	-0.139838	-0.032253	0.094612
TM_4060	TM_4060	1.000000	0.124767	0.178588	-0.335050	-0.309440	0.010875	0.075561	-0.583741	-0.722548	0.509760	0.519748	0.329191	0.233084	0.363049	0.299269	0.008381	-0.010894	-0.072629	-0.015989	-0.913496	-0.846957	-0.479039	-0.200201	-0.026198	0.067914	-0.294344	-0.234502	0.007385	0.141816
TM_0893	TM_0893	1.000000	0.001414	-0.002705	-0.037992	-0.038125	0.013359	-0.015702	-0.355858	-0.270477	0.078060	0.080141	0.160943	0.158300	0.035920	0.008571	0.058666	-0.026509	-0.037675	-0.087880	-0.664298	-0.915076	-0.557317	-0.316170	-0.209502	0.146743	0.041556	0.102300	0.153212	0.070612
TM_0625	TM_0625	1.000000	-0.004291	0.003000	-0.079869	0.124944	0.155305	0.047155	-0.092086	-0.041191	0.018192	-0.144216	0.179881	0.418249	0.241143	0.232697	-0.082736	0.096397	-0.089552	-0.328382	-0.849069	-1.051188	-0.391765	0.025446	-0.408904	-0.144640	0.068998	0.166752	-0.229968	0.273513
TM_0034	TM_0034	1.000000	-0.335115	-0.166325	-0.108307	-0.012005	0.017615	-0.048840	0.126791	-0.041509	-0.049669	0.089065	0.605014	0.483475	0.476534	0.350743	-0.008132	0.151425	-0.076517	0.156269	-0.803664	-0.854083	-0.221479	-0.085613	0.144011	0.070270	-0.171532	0.097298	0.160403	0.072714
