UP-DN	Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	AUC	guide.RBD2.1	guide.RBD2.2	guide.RBD2.3	guide.RBD2.ATC.1	guide.RBD2.ATC.2	guide.RBD2.ATC.3	FC.avg	FC.rep1	FC.rep2	p.val	q.val
uptag	CRISPRi [RBD2]	TM_3194	NAP1_F1::RIM11_F3	NAP1:RIM11	NAP1	RIM11	YKR048C	YMR139W	66.956	11.98032407	12.06713181	11.87014635	11.96354637	12.01589123	12.04241178	0.034749054	-0.008987702	0.043357152	0.591637506	0.986390772
uptag	CRISPRi [RBD2]	TM_0846	ARP2_F1::ARC18_F3	ARP2:ARC18	ARP2	ARC18	YDL029W	YLR370C	21.645	11.98714556	11.9683788	11.83518195	11.857981	11.857981	11.84900104	-0.075247761	-0.072254442	-0.072254442	0.200215007	0.986390772
uptag	CRISPRi [RBD2]	TM_0409	PIS1_F1::OSH6_F3	PIS1:OSH6	PIS1	OSH6	YPR113W	YKR003W	43.616	12.02051702	12.04652153	12.27048028	12.085395	12.21218224	12.06393431	0.007997574	-0.027111273	0.099675964	0.927088871	0.98852126
uptag	CRISPRi [RBD2]	TM_3218	ACB1_F1::ALO1_F3	ACB1:ALO1	ACB1	ALO1	YGR037C	YML086C	37.905	10.63444806	10.1291542	10.43976164	10.58737124	10.1839248	10.1291542	-0.100971219	0.186249942	-0.217196499	0.587262569	0.986390772
uptag	CRISPRi [RBD2]	TM_2494	EHT1_F1::ERG7_F3	EHT1:ERG7	EHT1	ERG7	YBR177C	YHR072W	46.354	12.29769965	12.26625949	12.37319142	12.29523323	12.22247293	12.18163887	-0.079268512	-0.017150293	-0.089910594	0.171421294	0.986390772
uptag	CRISPRi [RBD2]	TM_1609	SSH1_F1::ORM2_F3	SSH1:ORM2	SSH1	ORM2	YBR283C	YLR350W	19.614	11.78530261	11.63465982	11.5966712	11.66756989	11.66756989	11.56096965	-0.040174731	-0.004641316	-0.004641316	0.563617582	0.986390772
uptag	CRISPRi [RBD2]	TM_0698	DHH1_F1::NAM7_F3	DHH1:NAM7	DHH1	NAM7	YDL160C	YMR080C	40.017	12.28980757	12.27975566	12.12816621	12.30920158	12.3334815	12.26751824	0.070823962	0.076625102	0.100905023	0.263731764	0.986390772
uptag	CRISPRi [RBD2]	TM_3045	HNM1_F1::RBD2_F3	HNM1:RBD2	HNM1	RBD2	YGL077C	YPL246C	19.417	11.81995286	11.83240218	11.66601683	11.61740624	11.93886896	11.82904879	0.022317373	-0.155384381	0.166078332	0.825273259	0.986641267
uptag	CRISPRi [RBD2]	TM_3195	FTH1_F1::VPS35_F3	FTH1:VPS35	FTH1	VPS35	YBR207W	YJL154C	15.388	12.90431474	12.83348311	12.79247852	12.97659396	12.82161456	12.86826954	0.045400566	0.133168501	-0.021810895	0.461831796	0.986390772
uptag	CRISPRi [RBD2]	TM_3232	HNM1_F1::YGR130C_F3	HNM1:YGR130C	HNM1	YGR130C	YGL077C	YGR130C	22.989	12.26266257	12.2536407	12.273883	12.25553516	12.29634268	12.28473736	0.015476313	-0.007860265	0.032947264	0.674131321	0.986390772
uptag	CRISPRi [RBD2]	TM_0840	ERP1_F1::GOT1_F3	ERP1:GOT1	ERP1	GOT1	YAR002C-A	YMR292W	27.908	12.25988054	12.12465985	12.18968045	12.30787437	12.23944936	12.16360775	0.04557021	0.116467417	0.048042412	0.464081205	0.986390772
uptag	CRISPRi [RBD2]	TM_3171	PST2_F1::TPO4_F3	PST2:TPO4	PST2	TPO4	YDR032C	YOR273C	63.426	12.1541219	12.12398126	12.17302122	12.13278888	12.0923277	12.15083677	-0.025057007	-0.017585911	-0.05804709	0.535584988	0.986390772
uptag	CRISPRi [RBD2]	TM_3196	SFT2_F1::YCR043C_F3	SFT2:YCR043C	SFT2	YCR043C	YBL102W	YCR043C	47.609	12.2219395	12.08960496	12.09444062	12.14776671	12.15854658	12.09261401	-0.002352594	0.012438352	0.023218217	0.965424034	0.996056982
uptag	CRISPRi [RBD2]	TM_1488	ELP2_F1::IKI1_F3	ELP2:IKI1	ELP2	IKI1	YGR200C	YHR187W	18.003	12.28744305	12.17082223	12.27290189	12.30489316	12.30378075	12.27759737	0.051701368	0.061170765	0.060058356	0.303479984	0.986390772
uptag	CRISPRi [RBD2]	TM_2060	TPO1_F1::TCB3_F3	TPO1:TCB3	TPO1	TCB3	YLL028W	YML072C	42.264	12.18323216	11.94705244	12.05041554	12.00584674	12.10048714	11.97869854	-0.031889239	-0.054386642	0.040253759	0.677904608	0.986390772
uptag	CRISPRi [RBD2]	TM_3184	FTR1_F1::HXT1_F3	FTR1:HXT1	FTR1	HXT1	YER145C	YHR094C	42.124	12.5177842	12.48835902	12.62541967	12.47070971	12.43997802	12.55056243	-0.056770907	-0.073144585	-0.103876273	0.346817525	0.986390772
uptag	CRISPRi [RBD2]	TM_1863	HYR1_F1::ALO1_F3	HYR1:ALO1	HYR1	ALO1	YIR037W	YML086C	26.49	11.96655352	12.02947129	11.86106105	12.05972751	11.93764355	11.97680276	0.03902932	0.107365553	-0.014718404	0.545401395	0.986390772
uptag	CRISPRi [RBD2]	TM_2930	ERV29_F1::GTT1_F3	ERV29:GTT1	ERV29	GTT1	YGR284C	YIR038C	14.129	12.42606378	12.36204426	12.36372412	12.49771049	12.34968668	12.40456505	0.033376685	0.113766433	-0.034257373	0.546304157	0.986390772
uptag	CRISPRi [RBD2]	TM_3158	SUR2_F1::ORM2_F3	SUR2:ORM2	SUR2	ORM2	YDR297W	YLR350W	29.623	11.90440883	11.57235285	11.99675593	11.83560306	11.90309729	11.82964346	0.031608734	0.011097191	0.078591417	0.792143624	0.986390772
uptag	CRISPRi [RBD2]	TM_3180	FTH1_F1::YPQ2_F3	FTH1:YPQ2	FTH1	YPQ2	YBR207W	YDR352W	28.873	11.77884373	11.84900104	11.72277908	11.9239093	11.78097713	11.9121159	0.088792828	0.140368017	-0.002564152	0.186198243	0.986390772
uptag	CRISPRi [RBD2]	TM_3178	PEP1_F1::TVP15_F3	PEP1:TVP15	PEP1	TVP15	YBL017C	YDR100W	43.823	11.82493223	12.02607383	11.89852581	11.84055503	11.94135333	11.9147962	-0.017609102	-0.075955598	0.02484271	0.794106306	0.986390772
uptag	CRISPRi [RBD2]	TM_3181	DHH1_F1::MOT2_F3	DHH1:MOT2	DHH1	MOT2	YDL160C	YER068W	25.165	12.27496047	12.21105682	12.36204426	12.22172808	12.42060942	12.11078778	-0.031645425	-0.060959104	0.137922234	0.738966547	0.986390772
uptag	CRISPRi [RBD2]	TM_3133	FMP45_F1::TCB3_F3	FMP45:TCB3	FMP45	TCB3	YDL222C	YML072C	44.701	12.40157287	12.51591334	12.67274208	12.37319142	12.55109139	12.65947567	-0.002156601	-0.15688467	0.021015293	0.983760572	0.998569142
uptag	CRISPRi [RBD2]	TM_3135	ERG7_F1::SNA3_F3	ERG7:SNA3	ERG7	SNA3	YHR072W	YJL151C	58.188	12.33073018	12.30461751	12.25599241	12.36955191	12.30854761	12.28415898	0.023639464	0.072438543	0.01143424	0.60629983	0.986390772
uptag	CRISPRi [RBD2]	TM_0503	MOT2_F1::DEF1_F3	MOT2:DEF1	MOT2	DEF1	YER068W	YKL054C	31.141	12.06054958	12.30740006	12.35888925	12.12349635	12.15605147	11.99371681	-0.151191421	-0.118783279	-0.086228166	0.159521861	0.986390772
uptag	CRISPRi [RBD2]	TM_2075	SFB3_F1::RBD2_F3	SFB3:RBD2	SFB3	RBD2	YHR098C	YPL246C	21.451	11.35727707	11.45229273	11.41572417	11.10477346	11.50221854	11.42125837	-0.065681202	-0.303657866	0.093787214	0.570492835	0.986390772
uptag	CRISPRi [RBD2]	TM_3945	ERP1_F1::SEY1_F3	ERP1:SEY1	ERP1	SEY1	YAR002C-A	YOR165W	62.718	12.25793778	12.11726431	12.11626814	12.14119178	12.05178672	12.14599581	-0.050831973	-0.022631628	-0.112036692	0.411911098	0.986390772
uptag	CRISPRi [RBD2]	TM_2636	AFG2_F1::AFG2_F3	AFG2:AFG2	AFG2	AFG2	YLR397C	YLR397C	23.553	12.6599736	12.54777819	12.60226584	12.59039212	12.56070699	12.56263199	-0.032095509	-0.01294709	-0.042632216	0.489832248	0.986390772
uptag	CRISPRi [RBD2]	TM_0937	DHH1_F1::EDC2_F3	DHH1:EDC2	DHH1	EDC2	YDL160C	YER035W	25.152	12.30186768	12.3978796	12.31972856	12.35613097	12.36456331	12.42002161	0.040413349	0.016305688	0.024738033	0.400794922	0.986390772
uptag	CRISPRi [RBD2]	TM_2737	QDR2_F1::MID2_F3	QDR2:MID2	QDR2	MID2	YIL121W	YLR332W	12.109	11.96000193	11.96811476	11.64952565	11.99720889	11.70955774	11.78097713	-0.029966193	0.137994777	-0.149656374	0.809071162	0.986390772
uptag	CRISPRi [RBD2]	TM_1338	ARC35_F1::LAS17_F3	ARC35:LAS17	ARC35	LAS17	YNR035C	YOR181W	41.101	12.11726431	12.00584674	12.12059429	12.00782737	12.02674244	11.90132575	-0.102603259	-0.073407739	-0.054492677	0.119973649	0.986390772
uptag	CRISPRi [RBD2]	TM_0574	BBC1_F1::BBC1_F3	BBC1:BBC1	BBC1	BBC1	YJL020C	YJL020C	21.64	12.22954987	12.26438395	12.32297029	12.24737374	12.28259618	12.25265558	-0.011426206	-0.02492763	0.010294806	0.791320017	0.986390772
uptag	CRISPRi [RBD2]	TM_3011	COT1_F1::COT1_F3	COT1:COT1	COT1	COT1	YOR316C	YOR316C	28.074	11.91970754	11.74645834	12.01992658	11.82904879	11.89084691	11.87705402	-0.029714244	-0.066315361	-0.004517239	0.710625152	0.986390772
uptag	CRISPRi [RBD2]	TM_0809	AKR1_F1::NEO1_F3	AKR1:NEO1	AKR1	NEO1	YDR264C	YIL048W	39.126	12.38721856	12.25085107	12.25431019	12.29146811	12.29869268	12.19319678	-0.036340748	-0.005991828	0.001232739	0.552260842	0.986390772
uptag	CRISPRi [RBD2]	TM_2546	GPA2_F1::YGL108C_F3	GPA2:YGL108C	GPA2	YGL108C	YER020W	YGL108C	22.249	12.10432574	11.888312	12.09909572	11.97150763	11.94941334	11.91729748	-0.084505002	-0.05907019	-0.081164478	0.270912261	0.986390772
uptag	CRISPRi [RBD2]	TM_2985	BEM1_F1::BEM1_F3	BEM1:BEM1	BEM1	BEM1	YBR200W	YBR200W	21.737	12.31093461	12.50495964	12.41939844	12.53038195	12.41939844	12.48598859	0.066825431	0.118617722	0.007634207	0.334788701	0.986390772
uptag	CRISPRi [RBD2]	TM_3535	VPS29_F1::VPS35_F3	VPS29:VPS35	VPS29	VPS35	YHR012W	YJL154C	61.774	12.15064641	11.98016338	12.12738179	12.02607383	11.99546096	12.16138386	-0.025090976	-0.059990032	-0.090602896	0.733026071	0.986390772
uptag	CRISPRi [RBD2]	TM_4104	HSP30_F1::HSP30_F3	HSP30:HSP30	HSP30	HSP30	YCR021C	YCR021C	66.71	12.03540626	12.38388426	12.39763007	12.04652153	12.28037448	12.50630758	0.005427665	-0.225785337	0.008067613	0.972814861	0.996056982
uptag	CRISPRi [RBD2]	TM_3211	ARC18_F1::MYO5_F3	ARC18:MYO5	ARC18	MYO5	YLR370C	YMR109W	29.558	12.84821866	12.80710667	12.81291264	12.84193775	12.80964756	12.82934616	0.004231168	0.01919176	-0.013098425	0.909600576	0.988132536
uptag	CRISPRi [RBD2]	TM_0807	ERP1_F1::SPC1_F3	ERP1:SPC1	ERP1	SPC1	YAR002C-A	YJR010C-A	29.344	12.77290561	12.72204259	12.89163816	12.90431474	12.78554783	12.83930222	0.047526144	0.108785955	-0.009980958	0.46490671	0.986390772
uptag	CRISPRi [RBD2]	TM_2998	GTT1_F1::SNA3_F3	GTT1:SNA3	GTT1	SNA3	YIR038C	YJL151C	19.702	12.1853194	12.26130162	12.27791212	12.19115691	12.26130162	12.20525361	-0.022273666	-0.050354134	0.019790568	0.635666058	0.986390772
uptag	CRISPRi [RBD2]	TM_1378	GPA2_F1::YOR1_F3	GPA2:YOR1	GPA2	YOR1	YER020W	YGR281W	26.645	11.84055503	11.93046631	11.94372358	11.75481793	11.96811476	12.01757399	0.008587255	-0.150097046	0.063199787	0.918035587	0.988132536
uptag	CRISPRi [RBD2]	TM_3376	OLE1_F1::ERV25_F3	OLE1:ERV25	OLE1	ERV25	YGL055W	YML012W	53.399	11.5876994	11.49831736	11.54494834	11.38273209	11.53941734	11.49652094	-0.070764911	-0.160922942	-0.004237697	0.252286649	0.986390772
uptag	CRISPRi [RBD2]	TM_4195	ASP1_F1::ASP1_F3	ASP1:ASP1	ASP1	ASP1	YDR321W	YDR321W	61.685	12.26674751	12.2904029	12.42690243	12.15995541	12.40268346	12.28128772	-0.046708752	-0.168062206	0.074665842	0.577899741	0.986390772
uptag	CRISPRi [RBD2]	TM_2911	FTH1_F1::FTH1_F3	FTH1:FTH1	FTH1	FTH1	YBR207W	YBR207W	48.217	12.19151166	12.27685139	12.2696673	12.22247293	12.29523323	12.30740006	0.029025292	-0.023537187	0.049223115	0.551752526	0.986390772
uptag	CRISPRi [RBD2]	TM_0402	PMC1_F1::VMA8_F3	PMC1:VMA8	PMC1	VMA8	YGL006W	YEL051W	45.627	12.54869349	12.63787767	12.64424687	12.61117853	12.69063098	12.63787767	0.036289716	0.000905851	0.080358299	0.464130345	0.986390772
uptag	CRISPRi [RBD2]	TM_0625	PPZ1_F1::TPO4_F3	PPZ1:TPO4	PPZ1	TPO4	YML016C	YOR273C	23.234	12.40652392	12.31639468	12.43381144	12.30854761	12.37366271	12.40157287	-0.024315616	-0.077029072	-0.011913969	0.645229885	0.986390772
uptag	CRISPRi [RBD2]	TM_1091	PST2_F1::YOR1_F3	PST2:YOR1	PST2	YOR1	YDR032C	YGR281W	18.318	12.11626814	12.10706447	12.19151166	12.06171995	12.12816621	12.12627427	-0.032894612	-0.076561469	-0.01011521	0.483491639	0.986390772
uptag	CRISPRi [RBD2]	TM_0805	TPO2_F1::TCB3_F3	TPO2:TCB3	TPO2	TCB3	YGR138C	YML072C	34.432	12.09909572	12.05542932	11.93651526	12.2782268	12.11027667	12.15995541	0.15247286	0.247880037	0.079929902	0.065165763	0.986390772
uptag	CRISPRi [RBD2]	TM_3247	PHO88_F1::GOT1_F3	PHO88:GOT1	PHO88	GOT1	YBR106W	YMR292W	38.384	12.47650995	12.33668321	12.38762246	12.44129292	12.38533216	12.34775054	-0.008813337	0.041021042	-0.014939712	0.872979837	0.988132536
uptag	CRISPRi [RBD2]	TM_3243	ARC19_F1::SRV2_F3	ARC19:SRV2	ARC19	SRV2	YKL013C	YNL138W	18.097	12.08902006	12.06598825	11.95890308	12.14392524	12.12561796	12.04620887	0.067280226	0.105954777	0.087647494	0.256419923	0.986390772
uptag	CRISPRi [RBD2]	TM_2539	YGR054W_F1::NAP1_F3	YGR054W:NAP1	YGR054W	NAP1	YGR054W	YKR048C	18.451	11.80591849	11.65725889	11.65269562	11.5923013	11.5876994	11.68382802	-0.084014764	-0.112989703	-0.117591605	0.21066744	0.986390772
uptag	CRISPRi [RBD2]	TM_4199	MUP1_F1::PPZ1_F3	MUP1:PPZ1	MUP1	PPZ1	YGR055W	YML016C	45.64	11.75180903	11.57541319	11.63465982	11.59853332	11.53663577	11.61959336	-0.069039862	-0.05542736	-0.11732491	0.28375278	0.986390772
uptag	CRISPRi [RBD2]	TM_3803	ORM2_F1::ORM2_F3	ORM2:ORM2	ORM2	ORM2	YLR350W	YLR350W	47.914	11.38447799	11.19000982	11.24982455	11.54378907	11.23621356	11.35727707	0.104322447	0.269018282	-0.038557231	0.315806468	0.986390772
uptag	CRISPRi [RBD2]	TM_3020	LSM6_F1::LSM4_F3	LSM6:LSM4	LSM6	LSM4	YDR378C	YER112W	23.698	12.23528129	12.2440962	12.24823397	12.38114185	12.28473736	12.27571714	0.071328291	0.138604689	0.042200205	0.155397306	0.986390772
uptag	CRISPRi [RBD2]	TM_3764	QNS1_F1::QNS1_F3	QNS1:QNS1	QNS1	QNS1	YHR074W	YHR074W	41.4	12.76473339	12.45198378	12.51160442	12.68733194	12.5808317	12.59899847	0.046280172	0.111224739	0.004724501	0.630100734	0.986390772
uptag	CRISPRi [RBD2]	TM_3216	DBP2_F1::UBP10_F3	DBP2:UBP10	DBP2	UBP10	YNL112W	YNL186W	17.006	11.85057755	11.71687661	11.66007019	11.75708438	11.73834564	11.72474121	-0.002451041	0.014576263	-0.004162479	0.967837756	0.996056982
uptag	CRISPRi [RBD2]	TM_0912	PMC1_F1::VPS35_F3	PMC1:VPS35	PMC1	VPS35	YGL006W	YJL154C	24.316	12.29634268	12.38928178	12.31013938	12.35768945	12.40809971	12.3344409	0.034822073	0.025768169	0.076178431	0.468398661	0.986390772
uptag	CRISPRi [RBD2]	TM_0830	SFT2_F1::FTH1_F3	SFT2:FTH1	SFT2	FTH1	YBL102W	YBR207W	21.19	12.64035039	12.62454417	12.55306926	12.62697141	12.54542305	12.64424687	-0.000440833	0.020983469	-0.060564893	0.992898048	0.998569142
uptag	CRISPRi [RBD2]	TM_3264	CKA1_F1::CKB2_F3	CKA1:CKB2	CKA1	CKB2	YIL035C	YOR039W	17.833	11.47802803	11.35272396	11.53076396	11.30261989	11.42427128	11.56381594	-0.023602946	-0.151218762	-0.029567363	0.78821882	0.986390772
uptag	CRISPRi [RBD2]	TM_3200	TPO1_F1::INA1_F3	TPO1:INA1	TPO1	INA1	YLL028W	YLR413W	44.908	12.42107424	12.43712784	12.50495964	12.40763954	12.453485	12.5177842	0.005249005	-0.046747697	-0.000902243	0.916050271	0.988132536
uptag	CRISPRi [RBD2]	TM_3202	USO1_F1::GRH1_F3	USO1:GRH1	USO1	GRH1	YDL058W	YDR517W	49.821	12.35768945	12.34337081	12.27231874	12.37815033	12.39087651	12.37319142	0.056279755	0.05369066	0.066416847	0.211536314	0.986390772
uptag	CRISPRi [RBD2]	TM_3756	GTR2_F1::MEH1_F3	GTR2:MEH1	GTR2	MEH1	YGR163W	YKR007W	52.812	12.57830979	12.45303908	12.40652392	12.49246244	12.40077272	12.42690243	-0.039245063	0.013171511	-0.078518205	0.530406446	0.986390772
uptag	CRISPRi [RBD2]	TM_3414	CDC39_F1::CDC39_F3	CDC39:CDC39	CDC39	CDC39	YCR093W	YCR093W	36.103	12.07070238	11.75708438	11.56643465	11.98016338	11.85267255	11.88795041	0.10885498	0.182089583	0.054598748	0.44013571	0.986390772
uptag	CRISPRi [RBD2]	TM_3101	RTN2_F1::RTN2_F3	RTN2:RTN2	RTN2	RTN2	YDL204W	YDL204W	37.186	12.19845527	12.05972751	11.92848136	12.23194115	11.99179345	12.2177356	0.084935352	0.169719767	-0.070427933	0.420431415	0.986390772
uptag	CRISPRi [RBD2]	TM_2907	FMP45_F1::YGL108C_F3	FMP45:YGL108C	FMP45	YGL108C	YDL222C	YGL108C	22.837	12.273883	12.22347886	12.1853194	12.24340211	12.26625949	12.19617177	0.00771737	0.015841693	0.038699065	0.863880126	0.988132536
uptag	CRISPRi [RBD2]	TM_1011	ERV29_F1::SEC61_F3	ERV29:SEC61	ERV29	SEC61	YGR284C	YLR378C	22.89	12.07605843	12.28259618	12.18323216	12.01009679	12.22705432	12.22805707	-0.02555953	-0.170532129	0.046425394	0.774791193	0.986390772
uptag	CRISPRi [RBD2]	TM_2964	SYP1_F1::LAS17_F3	SYP1:LAS17	SYP1	LAS17	YCR030C	YOR181W	35.22	12.37366271	12.31013938	12.18163887	12.35548875	12.38091195	12.28897178	0.053310508	0.067008431	0.092431629	0.424909464	0.986390772
uptag	CRISPRi [RBD2]	TM_0910	BBC1_F1::MID2_F3	BBC1:MID2	BBC1	MID2	YJL020C	YLR332W	22.766	12.03702066	11.98048474	12.07563513	11.99028128	12.08286977	12.02764111	0.00255054	-0.040765568	0.051822922	0.957851735	0.996056982
uptag	CRISPRi [RBD2]	TM_3205	CDC39_F1::LSM3_F3	CDC39:LSM3	CDC39	LSM3	YCR093W	YLR438C-A	32.075	12.19319678	12.16873479	12.03016132	12.22705432	12.12398126	12.21261797	0.057186885	0.096356686	-0.006716373	0.380523964	0.986390772
uptag	CRISPRi [RBD2]	TM_1384	TVP15_F1::SEC26_F3	TVP15:SEC26	TVP15	SEC26	YDR100W	YDR238C	35.375	12.30740006	12.33537174	12.41604098	12.27685139	12.35548875	12.41363674	-0.004278635	-0.076086208	0.002551157	0.939747199	0.992212201
uptag	CRISPRi [RBD2]	TM_4176	VMA13_F1::VMA13_F3	VMA13:VMA13	VMA13	VMA13	YPR036W	YPR036W	43.995	11.71967402	11.55947269	11.81200344	11.89693782	11.78530261	11.88117771	0.157422655	0.199887762	0.088252552	0.085578808	0.986390772
uptag	CRISPRi [RBD2]	TM_2987	RRP5_F1::BRX1_F3	RRP5:BRX1	RRP5	BRX1	YMR229C	YOL077C	18.188	11.99371681	11.93717762	12.30920158	12.11808671	11.81200344	12.01589123	-0.098038214	0.0380547	-0.268028562	0.470867128	0.986390772
uptag	CRISPRi [RBD2]	TM_4298	TVP15_F1::TVP38_F3	TVP15:TVP38	TVP15	TVP38	YDR100W	YKR088C	42.359	12.37815033	12.23887242	12.46168407	12.32297029	12.27439757	12.29769965	-0.061213104	-0.03659865	-0.085171373	0.382392395	0.986390772
uptag	CRISPRi [RBD2]	TM_3359	PST2_F1::SFK1_F3	PST2:SFK1	PST2	SFK1	YDR032C	YKL051W	55.436	11.96258276	11.93886896	12.19202562	12.02448175	12.03243609	11.82262394	-0.071311853	-0.00667736	0.001276975	0.480888094	0.986390772
uptag	CRISPRi [RBD2]	TM_3245	PEP1_F1::FTH1_F3	PEP1:FTH1	PEP1	FTH1	YBL017C	YBR207W	32.78	12.05897258	12.03702066	12.05972751	12.04746477	12.07261275	12.04348304	0.002613271	-0.004442144	0.020705835	0.942222538	0.992424018
uptag	CRISPRi [RBD2]	TM_2956	ARF1_F1::TVP15_F3	ARF1:TVP15	ARF1	TVP15	YDL192W	YDR100W	34.5	11.54494834	11.22090226	11.70955774	11.38963134	11.27699674	11.40735629	-0.13380799	-0.102171441	-0.214806041	0.341964644	0.986390772
uptag	CRISPRi [RBD2]	TM_2999	GTT1_F1::PEX11_F3	GTT1:PEX11	GTT1	PEX11	YIR038C	YOL147C	17.487	12.19887472	12.31449828	12.40206163	12.16188768	12.25265558	12.31239139	-0.062833327	-0.143257194	-0.052489298	0.403627007	0.986390772
uptag	CRISPRi [RBD2]	TM_3219	HMG2_F1::HMG2_F3	HMG2:HMG2	HMG2	HMG2	YLR450W	YLR450W	26.166	11.68846888	11.53362175	11.75708438	11.60509364	11.6077156	11.64952565	-0.038946709	-0.054631366	-0.052009406	0.575086417	0.986390772
uptag	CRISPRi [RBD2]	TM_4247	VPS35_F1::VPS5_F3	VPS35:VPS5	VPS35	VPS5	YJL154C	YOR069W	47.177	12.45891921	12.59899847	12.56070699	12.59446457	12.57056729	12.5808317	0.042412962	0.054923016	0.03102573	0.416877176	0.986390772
uptag	CRISPRi [RBD2]	TM_3179	CHS3_F1::KEX2_F3	CHS3:KEX2	CHS3	KEX2	YBR023C	YNL238W	29.528	12.55390123	12.45533578	12.47410306	12.45198378	12.41363674	12.44747072	-0.056749613	-0.042462916	-0.08080995	0.235787134	0.986390772
uptag	CRISPRi [RBD2]	TM_0639	SFT2_F1::PMC1_F3	SFT2:PMC1	SFT2	PMC1	YBL102W	YGL006W	30.864	12.67464837	12.6575492	12.57431758	12.6575492	12.62697141	12.49885752	-0.041045675	0.022044152	-0.008533641	0.510275963	0.986390772
uptag	CRISPRi [RBD2]	TM_3726	ERV25_F1::GOT1_F3	ERV25:GOT1	ERV25	GOT1	YML012W	YMR292W	43.081	12.03431753	12.08391694	12.22805707	11.98714556	12.11509785	12.02051702	-0.074510369	-0.128284953	-0.000332659	0.31041707	0.986390772
uptag	CRISPRi [RBD2]	TM_2982	CYR1_F1::CYR1_F3	CYR1:CYR1	CYR1	CYR1	YJL005W	YJL005W	31.776	12.06313663	12.17175017	12.18003345	12.11053225	12.11275442	12.02448175	-0.055717279	-0.027774507	-0.02555233	0.324909793	0.986390772
uptag	CRISPRi [RBD2]	TM_2884	PMC1_F1::VPH1_F3	PMC1:VPH1	PMC1	VPH1	YGL006W	YOR270C	20.886	12.18163887	12.1318141	12.03702066	12.26173256	12.08367876	12.073461	0.022799563	0.144908016	-0.03314578	0.757825651	0.986390772
uptag	CRISPRi [RBD2]	TM_3077	GCN1_F1::TPM2_F3	GCN1:TPM2	GCN1	TPM2	YGL195W	YIL138C	11.824	12.28037448	12.39149422	12.44454042	12.27339253	12.42949392	12.38875728	-0.00825513	-0.098743846	0.057357547	0.903685978	0.988132536
uptag	CRISPRi [RBD2]	TM_1127	DID4_F1::DID2_F3	DID4:DID2	DID4	DID2	YKL002W	YKR035W-A	14.764	12.70281119	12.50407411	12.57587798	12.63298763	12.4072412	12.56386359	-0.059556955	0.038733198	-0.187013224	0.491714839	0.986390772
uptag	CRISPRi [RBD2]	TM_4217	PMC1_F1::VMA13_F3	PMC1:VMA13	PMC1	VMA13	YGL006W	YPR036W	55.765	11.73042768	11.90440883	12.02947129	11.71109334	11.92096067	11.96354637	-0.022902472	-0.177009263	0.032858074	0.831815809	0.988132536
uptag	CRISPRi [RBD2]	TM_3262	SEC7_F1::DNF1_F3	SEC7:DNF1	SEC7	DNF1	YDR170C	YER166W	24.607	12.453485	12.44129292	12.39494941	12.43798609	12.45489044	12.40957657	0.004241924	0.00807698	0.024981333	0.914783201	0.988132536
uptag	CRISPRi [RBD2]	TM_1117	MEP1_F1::TCB3_F3	MEP1:TCB3	MEP1	TCB3	YGR121C	YML072C	15.515	11.85177506	11.03349183	11.85267255	11.7055316	11.63252573	11.36654079	-0.011113776	0.126218449	0.053212582	0.965535279	0.996056982
uptag	CRISPRi [RBD2]	TM_4052	TPO2_F1::PDR5_F3	TPO2:PDR5	TPO2	PDR5	YGR138C	YOR153W	41.71	12.23528129	12.39087651	12.46280898	12.15064641	12.39554306	12.36130414	-0.060491059	-0.212342522	0.032554132	0.533757102	0.986390772
uptag	CRISPRi [RBD2]	TM_2990	PEX10_F1::PEX11_F3	PEX10:PEX11	PEX10	PEX11	YDR265W	YOL147C	24.714	11.85846026	11.94941334	11.87658089	11.86253405	11.77854262	11.65396464	-0.129804396	-0.032284119	-0.116275548	0.094509473	0.986390772
uptag	CRISPRi [RBD2]	TM_4177	ERV29_F1::ERV41_F3	ERV29:ERV41	ERV29	ERV41	YGR284C	YML067C	22.298	12.19251886	12.04589614	12.01225206	12.26767429	12.06864394	12.11027667	0.065309278	0.184118601	-0.014911746	0.425899783	0.986390772
uptag	CRISPRi [RBD2]	TM_4301	GPA2_F1::YLR326W_F3	GPA2:YLR326W	GPA2	YLR326W	YER020W	YLR326W	45.287	12.42738269	12.41678873	12.43282025	12.36880654	12.47801117	12.44807328	0.005966436	-0.056857354	0.05234728	0.8944963	0.988132536
uptag	CRISPRi [RBD2]	TM_3383	SPA2_F1::SPA2_F3	SPA2:SPA2	SPA2	SPA2	YLL021W	YLL021W	51.408	12.32073475	12.16461367	12.19540297	12.34156515	12.31314758	12.27685139	0.083604244	0.114648024	0.086230449	0.176113878	0.986390772
uptag	CRISPRi [RBD2]	TM_0481	PDR5_F1::PDR5_F3	PDR5:PDR5	PDR5	PDR5	YOR153W	YOR153W	17.265	12.46920935	12.4108753	12.35949335	12.36713259	12.42301959	12.16188768	-0.095846047	-0.046060075	0.00982692	0.27159069	0.986390772
uptag	CRISPRi [RBD2]	TM_3023	PHO88_F1::SUR2_F3	PHO88:SUR2	PHO88	SUR2	YBR106W	YDR297W	44.204	11.5407254	11.77257576	11.64541826	11.77635078	11.71687661	11.80901779	0.114508582	0.123444303	0.063970132	0.150039407	0.986390772
